development_id,SDEM,ave_unit_size,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,building_type_id,county,current_units,deed_restricted_units,fees,form,geom_id,inclusionary_units,job_spaces,juris,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,net_units,non_residential_price,non_residential_sqft,oldest_building,parcel_id,parcel_size,parking_config,parking_ratio,pda,policy_based_revenue_reduction,redfin_sale_year,residential,residential_price,residential_sales_price_sqft,residential_sqft,residential_units,retail_ratio,return_on_cost,stories,subsidized,subsidized_units,superdistrict,total_cost,total_residential_units,total_sqft,vmt_res_cat,x,y,year_built
1254,True,,,,,,10800.0,3.0,,,0,,residential,9269097102372,,0.0,,,,,,,,,,0.0,0.0,,1817843,,,,,,2012.0,,0.0,,0.0,9.0,,,1.0,False,,,,,,M,-121.929107049,38.3936585679,2015.0
1255,True,,,,,,70800.0,3.0,,,0,,residential,9269741744184,,0.0,,,,,,,,,,0.0,0.0,,78419,,,,okd1_b,,2012.0,,0.0,,0.0,59.0,,,1.0,False,,,,,,S,-122.172144033,37.7471043183,2015.0
1256,True,,,,,,412500.0,1.0,,,0,,residential,9290034448979,,0.0,,,,,,,,,,0.0,0.0,,244610,,,,liv2,,2012.0,,0.0,,0.0,165.0,,,1.0,False,,,,,,H,-121.716977656,37.698974399,2017.0
1257,True,,,,,,15003.0,10.0,,,0,,retail,9307379688544,,33.0,,,,,,,,,,0.0,15003.0,,1879596,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.635650468,38.2528700612,2015.0
1258,True,,,,,,3106.0,1.0,,,0,,residential,9309873475608,,0.0,,,,,,,,,,0.0,0.0,,1831079,,,,,,2012.0,,0.0,,0.0,1.0,,,1.0,False,,,,,,M,-121.949123052,38.3279476376,2015.0
1259,True,,,,,,138512.0,3.0,,,0,,residential,9315475966552,,0.0,,,,,,,,,,0.0,0.0,,973227,,,,sfo3,,2012.0,,0.0,,0.0,149.0,,,14.0,False,,,,,,S,-122.415919822,37.7749076321,2015.0
1260,True,,,,,,306000.0,3.0,,,0,,residential,9411641510034,,0.0,,,,,,,,,,0.0,0.0,,982112,,,,sfo4,,2012.0,,0.0,,0.0,330.0,,,7.0,False,,,,,,S,-122.40965844,37.7736941663,2015.0
1261,True,,,,,,61200.0,1.0,,,0,,residential,9480707050367,,0.0,,,,,,,,,,0.0,0.0,,1197619,,,,epa1,,2012.0,,0.0,,0.0,51.0,,,1.0,False,,,,,,M,-122.131677619,37.4722109639,2015.0
1262,True,,,,,,30000.0,4.0,,,0,,office,9482182022485,,84.0,,,,,,,,,,0.0,30000.0,,1298162,,,,,,2012.0,,0.0,,0.0,0.0,,,3.0,False,,,,,,S,-122.157302308,37.4474669123,2015.0
1263,True,,,,,,290000.0,4.0,,,0,,office,9541735866063,,816.0,,,,,,,,,,0.0,290000.0,,427598,,,,ccc1,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.056806828,37.9287333224,2015.0
1264,True,,,,,,10500.0,4.0,,,0,,office,9552412175937,,29.0,,,,,,,,,,0.0,10500.0,,754708,,,,,,2012.0,,0.0,,0.0,0.0,,,2.0,False,,,,,,S,-122.532319667,37.9728106118,2015.0
1265,True,,,,,,20000.0,10.0,,,0,,retail,9568185365876,,44.0,,,,,,,,,,0.0,20000.0,,980866,,,,sfo7,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.395471726,37.7901855851,2017.0
1266,True,,,,,,3106.0,1.0,,,0,,residential,9570905182979,,0.0,,,,,,,,,,0.0,0.0,,1831185,,,,,,2012.0,,0.0,,0.0,1.0,,,1.0,False,,,,,,M,-121.94991705,38.3251093985,2015.0
1267,True,,,,,,476000.0,3.0,,,0,,residential,9575037943655,,0.0,,,,,,,,,,0.0,0.0,,991337,,,,sfo1,,2012.0,,0.0,,0.0,595.0,,,3.0,False,,,,,,S,-122.385106925,37.7133440201,2019.0
1268,True,,,,,,654500.0,3.0,,,0,,residential,9575037943655,,0.0,,,,,,,,,,0.0,0.0,,991337,,,,sfo1,,2012.0,,0.0,,0.0,595.0,,,3.0,False,,,,,,S,-122.385106925,37.7133440201,2019.0
1269,True,,,,,,833000.0,3.0,,,0,,residential,9575037943655,,0.0,,,,,,,,,,0.0,0.0,,991337,,,,sfo1,,2012.0,,0.0,,0.0,595.0,,,3.0,False,,,,,,S,-122.385106925,37.7133440201,2019.0
1270,True,,,,,,924000.0,3.0,,,0,,residential,9575037943655,,0.0,,,,,,,,,,0.0,0.0,,991337,,,,sfo1,,2012.0,,0.0,,0.0,840.0,,,3.0,False,,,,,,S,-122.385106925,37.7133440201,2019.0
1271,True,,,,,,138000.0,3.0,,,0,,residential,9588895981178,,0.0,,,,,,,,,,0.0,0.0,,1699943,,,,,,2012.0,,0.0,,0.0,115.0,,,1.0,False,,,,,,MH,-121.665828695,37.1451053444,2015.0
1272,True,,,,,,525000.0,3.0,,,0,,residential,9589580496633,,0.0,,,,,,,,,,0.0,0.0,,1392785,,,,sjo1,,2012.0,,0.0,,0.0,310.0,,,23.0,False,,,,,,S,-121.892134321,37.3348877107,2015.0
1273,True,,,,,,66000.0,3.0,,,0,,residential,9621248480104,,0.0,,,,,,,,,,0.0,0.0,,3766,,,,okd7,,2012.0,,0.0,,0.0,55.0,,,1.0,False,,,,,,S,-122.27960076,37.816818886,2015.0
1274,True,,,,,,58800.0,1.0,,,0,,residential,9627794156866,,0.0,,,,,,,,,,0.0,0.0,,1718656,,,,,,2012.0,,0.0,,0.0,49.0,,,1.0,False,,,,,,S,-121.632726496,37.1282084648,2015.0
1275,True,,,,,,177746.0,12.0,,,0,,residential,9630892622085,,16.0,,,,,,,,,,0.0,6146.0,,1884152,,,,,,2012.0,,0.0,,0.0,143.0,,,1.0,False,,,,,,S,-122.707786694,38.4429642259,2015.0
1276,True,,,,,,2700.0,10.0,,,0,,retail,9635875472010,,6.0,,,,,,,,,,0.0,2700.0,,358916,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.819025114,37.6968478584,2015.0
1277,True,,,,,,72000.0,3.0,,,0,,residential,9668283250207,,0.0,,,,,,,,,,0.0,0.0,,1192871,,,,,,2012.0,,0.0,,0.0,60.0,,,1.0,False,,,,,,S,-122.160188593,37.4662982309,2015.0
1278,True,,,,,,43000.0,4.0,,,0,,office,9668283250207,,121.0,,,,,,,,,,0.0,43000.0,,1192871,,,,,,2012.0,,0.0,,0.0,0.0,,,2.0,False,,,,,,S,-122.160188593,37.4662982309,2016.0
1279,True,,,,,,190000.0,3.0,,,0,,residential,9713560872330,,0.0,,,,,,,,,,0.0,0.0,,368743,,,,ple1,,2012.0,,0.0,,0.0,205.0,,,1.0,False,,,,,,M,-121.896972016,37.6989483978,2017.0
1280,True,,,,,,170000.0,4.0,,,0,,office,9782810763075,,478.0,,,,,,,,,,0.0,170000.0,,1293204,,,,,,2012.0,,0.0,,0.0,0.0,,,5.0,False,,,,,,M,-121.978739422,37.4003980511,2015.0
1281,True,,,,,,10637.0,3.0,,,0,,residential,9794043468374,,0.0,,,,,,,,,,0.0,0.0,,1357801,,,,,,2012.0,,0.0,,0.0,6.0,,,2.0,False,,,,,,S,-122.023754335,37.3677387358,2015.0
1282,True,,,,,,65000.0,3.0,,,0,,residential,9794634052818,,0.0,,,,,,,,,,0.0,0.0,,900358,,,,sfo3,,2012.0,,0.0,,0.0,70.0,,,13.0,False,,,,,,S,-122.422950809,37.7895929758,2016.0
1283,True,,,,,,200000.0,4.0,,,0,,office,9861393883594,,563.0,,,,,,,,,,0.0,200000.0,,1228168,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.280159431,37.5685448084,2019.0
1284,True,,,,,,72000.0,3.0,,,0,,residential,9893028863291,,0.0,,,,,,,,,,0.0,0.0,,1128747,,,,sma2,,2012.0,,0.0,,0.0,77.0,,,5.0,False,,,,,,S,-122.305629136,37.550970434,2015.0
1285,True,,,,,,42000.0,3.0,,,0,,residential,9917231335675,,0.0,,,,,,,,,,0.0,0.0,,1324479,,,,,,2012.0,,0.0,,0.0,35.0,,,1.0,False,,,,,,M,-122.061840224,37.4058243352,2015.0
1286,True,,,,,,227500.0,4.0,,,0,,office,9931698009203,,640.0,,,,,,,,,,0.0,227500.0,,1295181,,,,,,2012.0,,0.0,,0.0,0.0,,,6.0,False,,,,,,S,-121.978392299,37.4129460141,2015.0
1287,True,,,,,,62400.0,1.0,,,0,,residential,9957708751186,,0.0,,,,,,,,,,0.0,0.0,,1925872,,,,sro5,,2012.0,,0.0,,0.0,52.0,,,1.0,False,,,,,,M,-122.730665397,38.410597076,2015.0
1288,True,,,,,,115000.0,12.0,,,0,,residential,10047757702766,,18.0,,,,,,,,,,0.0,7000.0,,1466980,,,,vta1_b,,2012.0,,0.0,,0.0,90.0,,,1.0,False,,,,,,S,-122.024680105,37.3222767652,2016.0
1289,True,,,,,,130000.0,3.0,,,0,,residential,10053500978905,,0.0,,,,,,,,,,0.0,0.0,,476096,,,,,,2012.0,,0.0,,0.0,65.0,,,1.0,False,,,,,,MH,-121.943413064,37.9500330131,2017.0
1290,True,,,,,,300000.0,3.0,,,0,,residential,10072674231745,,0.0,,,,,,,,,,0.0,0.0,,1925222,,,,sro4,,2012.0,,0.0,,0.0,341.0,,,3.0,False,,,,,,S,-122.729658258,38.4525079973,2015.0
1291,True,,,,,,324000.0,3.0,,,0,,residential,10072674231745,,0.0,,,,,,,,,,0.0,0.0,,1925222,,,,sro4,,2012.0,,0.0,,0.0,270.0,,,1.0,False,,,,,,S,-122.729658258,38.4525079973,2015.0
1292,True,,,,,,159800.0,12.0,,,0,,residential,10074736064118,,107.0,,,,,,,,,,0.0,41000.0,,457127,,,,ric1_a,,2012.0,,0.0,,0.0,99.0,,,3.0,False,,,,,,S,-122.353029699,37.9377121495,2015.0
1293,True,,,,,,35000.0,10.0,,,0,,retail,10094910467715,,78.0,,,,,,,,,,0.0,35000.0,,379694,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.856281714,37.6689087574,2016.0
1294,True,,,,,,393600.0,1.0,,,0,,residential,10129704417309,,0.0,,,,,,,,,,0.0,0.0,,1696448,,,,,,2012.0,,0.0,,0.0,328.0,,,1.0,False,,,,,,M,-121.646170061,37.1535824789,2015.0
1295,True,,,,,,150000.0,1.0,,,0,,residential,10137791555895,,0.0,,,,,,,,,,0.0,0.0,,885407,,,,,,2012.0,,0.0,,0.0,100.0,,,1.0,False,,,,,,S,-122.244406927,38.1795812593,2017.0
1296,True,,,,,,55257.0,8.0,,,0,,industrial,10150479769875,,57.0,,,,,,,,,,0.0,55257.0,,654798,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-122.029935727,38.021313434,2015.0
1297,True,,,,,,15000.0,4.0,,,0,,office,10222747853819,,42.0,,,,,,,,,,0.0,15000.0,,1299464,,,,,,2012.0,,0.0,,0.0,0.0,,,4.0,False,,,,,,S,-122.160807127,37.4442552997,2016.0
1298,True,,,,,,100000.0,3.0,,,0,,residential,10223535361428,,0.0,,,,,,,,,,0.0,0.0,,1384894,,,,sjo4,,2012.0,,0.0,,0.0,103.0,,,4.0,False,,,,,,S,-121.89294996,37.3515320416,2015.0
1299,True,,,,,,283800.0,12.0,,,0,,residential,10224218046774,,36.0,,,,,,,,,,0.0,13800.0,,236,,,,okd1_a,,2012.0,,0.0,,0.0,225.0,,,1.0,False,,,,,,S,-122.257015117,37.787311476,2015.0
1300,True,,,,,,283800.0,12.0,,,0,,residential,10224218046774,,36.0,,,,,,,,,,0.0,13800.0,,236,,,,okd1_a,,2012.0,,0.0,,0.0,225.0,,,1.0,False,,,,,,S,-122.257015117,37.787311476,2015.0
1301,True,,,,,,283800.0,12.0,,,0,,residential,10224218046774,,36.0,,,,,,,,,,0.0,13800.0,,236,,,,okd1_a,,2012.0,,0.0,,0.0,225.0,,,1.0,False,,,,,,S,-122.257015117,37.787311476,2015.0
1302,True,,,,,,283800.0,12.0,,,0,,residential,10224218046774,,36.0,,,,,,,,,,0.0,13800.0,,236,,,,okd1_a,,2012.0,,0.0,,0.0,225.0,,,1.0,False,,,,,,S,-122.257015117,37.787311476,2015.0
1303,True,,,,,,283800.0,12.0,,,0,,residential,10224218046774,,36.0,,,,,,,,,,0.0,13800.0,,236,,,,okd1_a,,2012.0,,0.0,,0.0,225.0,,,1.0,False,,,,,,S,-122.257015117,37.787311476,2015.0
1304,True,,,,,,12000.0,4.0,,,0,,office,10224218046774,,33.0,,,,,,,,,,0.0,12000.0,,236,,,,okd1_a,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.257015117,37.787311476,2015.0
1305,True,,,,,,41400.0,3.0,,,0,,residential,10293989375171,,7.0,,,,,,,,,,0.0,3000.0,,1148547,,,,bel1,,2012.0,,0.0,,0.0,32.0,,,1.0,False,,,,,,M,-122.280459178,37.5236956279,2017.0
1306,True,,,,,,190078.0,2.0,,,0,,residential,10304052954436,,58.0,,,,,,,,,,0.0,23278.0,,1914253,,,,sro3,,2012.0,,0.0,,0.0,139.0,,,1.0,False,,,,,,M,-122.768580309,38.4251708862,2015.0
1307,True,,,,,,38400.0,2.0,,,0,,residential,10308201282415,,0.0,,,,,,,,,,0.0,0.0,,2046481,,,,,,2012.0,,0.0,,0.0,32.0,,,1.0,False,,,,,,M,-122.672955668,38.4602007125,2015.0
1308,True,,,,,,140053.0,4.0,,,0,,office,10325961674245,,394.0,,,,,,,,,,0.0,140053.0,,1079697,,,,,,2012.0,,0.0,,0.0,0.0,,,4.0,False,,,,,,S,-122.394514307,37.6636125766,2016.0
1309,True,,,,,,3600000.0,3.0,,,0,,residential,10333620162438,,0.0,,,,,,,,,,0.0,0.0,,144462,,,,ala1,,2012.0,,0.0,,0.0,3000.0,,,1.0,False,,,,,,S,-122.294564997,37.7780967099,2018.0
1310,True,,,,,,177000.0,8.0,,,0,,industrial,10358123550495,,184.0,,,,,,,,,,0.0,177000.0,,1739930,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.091163798,38.2262216732,2015.0
1311,True,,,,,,282000.0,3.0,,,0,,residential,10359044275928,,0.0,,,,,,,,,,0.0,0.0,,6550,,,,okd3,,2012.0,,0.0,,0.0,235.0,,,1.0,False,,,,,,S,-122.264395799,37.8121652748,2015.0
1312,True,,,,,,98059.0,4.0,,,0,,office,10379181807728,,276.0,,,,,,,,,,0.0,98059.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2015.0
1313,True,,,,,,6365.0,10.0,,,0,,retail,10379181807728,,14.0,,,,,,,,,,0.0,6365.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2015.0
1314,True,,,,,,120414.0,12.0,,,0,,residential,10379181807728,,38.0,,,,,,,,,,0.0,14814.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,88.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2015.0
1315,True,,,,,,15509.0,4.0,,,0,,office,10379181807728,,43.0,,,,,,,,,,0.0,15509.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2015.0
1316,True,,,,,,67200.0,3.0,,,0,,residential,10379181807728,,0.0,,,,,,,,,,0.0,0.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,72.0,,,5.0,False,,,,,,S,-122.299678424,37.5420701851,2016.0
1317,True,,,,,,73600.0,3.0,,,0,,residential,10379181807728,,0.0,,,,,,,,,,0.0,0.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,79.0,,,4.0,False,,,,,,S,-122.299678424,37.5420701851,2016.0
1318,True,,,,,,82000.0,3.0,,,0,,residential,10379181807728,,0.0,,,,,,,,,,0.0,0.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,71.0,,,4.0,False,,,,,,S,-122.299678424,37.5420701851,2016.0
1319,True,,,,,,209860.0,4.0,,,0,,office,10379181807728,,591.0,,,,,,,,,,0.0,209860.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,4.0,False,,,,,,S,-122.299678424,37.5420701851,2016.0
1320,True,,,,,,176915.0,4.0,,,0,,office,10379181807728,,498.0,,,,,,,,,,0.0,176915.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2016.0
1321,True,,,,,,13939.0,10.0,,,0,,retail,10379181807728,,31.0,,,,,,,,,,0.0,13939.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2016.0
1322,True,,,,,,103561.0,12.0,,,0,,residential,10379181807728,,32.0,,,,,,,,,,0.0,12361.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,76.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2016.0
1323,True,,,,,,12906.0,4.0,,,0,,office,10379181807728,,36.0,,,,,,,,,,0.0,12906.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2016.0
1324,True,,,,,,159415.0,4.0,,,0,,office,10379181807728,,449.0,,,,,,,,,,0.0,159415.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2017.0
1325,True,,,,,,12050.0,10.0,,,0,,retail,10379181807728,,27.0,,,,,,,,,,0.0,12050.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2017.0
1326,True,,,,,,186690.0,4.0,,,0,,office,10379181807728,,525.0,,,,,,,,,,0.0,186690.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2018.0
1327,True,,,,,,12104.0,10.0,,,0,,retail,10379181807728,,27.0,,,,,,,,,,0.0,12104.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2018.0
1328,True,,,,,,95785.0,4.0,,,0,,office,10379181807728,,269.0,,,,,,,,,,0.0,95785.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2019.0
1329,True,,,,,,4098.0,10.0,,,0,,retail,10379181807728,,9.0,,,,,,,,,,0.0,4098.0,,1137129,,,,sma2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.299678424,37.5420701851,2019.0
1330,True,,,,,,211701.0,3.0,,,0,,residential,10416504221519,,0.0,,,,,,,,,,0.0,0.0,,1177276,,,,,,2012.0,,0.0,,0.0,314.0,,,2.0,False,,,,,,H,-122.429434136,37.4573806196,2015.0
1331,True,,,,,,38100.0,3.0,,,0,,residential,10420937758406,,0.0,,,,,,,,,,0.0,0.0,,901986,,,,sfo11,,2012.0,,0.0,,0.0,41.0,,,6.0,False,,,,,,S,-122.422879662,37.7790720269,2015.0
1332,True,,,,,,39600.0,3.0,,,0,,residential,10426936024645,,0.0,,,,,,,,,,0.0,0.0,,314743,,,,,,2012.0,,0.0,,0.0,33.0,,,1.0,False,,,,,,M,-121.958898605,37.561589833,2015.0
1333,True,,,,,,94800.0,3.0,,,0,,residential,10456597648877,,0.0,,,,,,,,,,0.0,0.0,,49793,,,,okd5,,2012.0,,0.0,,0.0,79.0,,,1.0,False,,,,,,S,-122.221051396,37.7710272803,2015.0
1334,True,,,,,,259600.0,2.0,,,0,,residential,10638289227667,,55.0,,,,,,,,,,0.0,22000.0,,1987544,,,,sro3,,2012.0,,0.0,,0.0,198.0,,,1.0,False,,,,,,S,-122.739441864,38.4286587488,2015.0
1335,True,,,,,,300000.0,3.0,,,0,,residential,10666174214394,,0.0,,,,,,,,,,0.0,0.0,,981789,,,,sfo3,,2012.0,,0.0,,0.0,324.0,,,40.0,False,,,,,,S,-122.393642196,37.7870311199,2016.0
1336,True,,,,,,432978.0,4.0,,,0,,office,10678693507611,,1219.0,,,,,,,,,,0.0,432978.0,,894042,,,,sfo3,,2012.0,,0.0,,0.0,0.0,,,21.0,False,,,,,,S,-122.40330374,37.7913114849,2017.0
1337,True,,,,,,6968.0,10.0,,,0,,retail,10679739290180,,15.0,,,,,,,,,,0.0,6968.0,,1817896,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-121.934294552,38.3850983863,2015.0
1338,True,,,,,,83000.0,10.0,,,0,,retail,10688079920845,,186.0,,,,,,,,,,0.0,83000.0,,114474,,,,ber2,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.266409462,37.8709572668,2016.0
1339,True,,,,,,83000.0,4.0,,,0,,office,10699773993700,,233.0,,,,,,,,,,0.0,83000.0,,1268249,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-121.96401702,37.4236007027,2018.0
1340,True,,,,,,2689.0,1.0,,,0,,residential,10717842656426,,0.0,,,,,,,,,,0.0,0.0,,1831184,,,,,,2012.0,,0.0,,0.0,1.0,,,1.0,False,,,,,,M,-121.950152333,38.3251089123,2015.0
1341,True,,,,,,1250000.0,12.0,,,0,,residential,10727962277360,,130.0,,,,,,,,,,0.0,50000.0,,1387961,,,,sjo5,,2012.0,,0.0,,0.0,1000.0,,,1.0,False,,,,,,S,-121.877261786,37.3681182601,2017.0
1342,True,,,,,,156000.0,3.0,,,0,,residential,10757572095409,,0.0,,,,,,,,,,0.0,0.0,,1175854,,,,,,2012.0,,0.0,,0.0,168.0,,,3.0,False,,,,,,S,-122.156315333,37.4796726625,2016.0
1343,True,,,,,,163200.0,1.0,,,0,,residential,10770090409816,,0.0,,,,,,,,,,0.0,0.0,,1909982,,,,,,2012.0,,0.0,,0.0,136.0,,,1.0,False,,,,,,M,-122.761727995,38.4782892608,2015.0
1344,True,,,,,,300000.0,10.0,,,0,,retail,10770277608209,,674.0,,,,,,,,,,0.0,300000.0,,1041962,,,,sfo5,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.387549427,37.7679955605,2017.0
1345,True,,,,,,100000.0,10.0,,,0,,retail,10770277608209,,224.0,,,,,,,,,,0.0,100000.0,,1041962,,,,sfo5,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.387549427,37.7679955605,2017.0
1346,True,,,,,,580000.0,4.0,,,0,,office,10770277608209,,1633.0,,,,,,,,,,0.0,580000.0,,1041962,,,,sfo5,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,S,-122.387549427,37.7679955605,2017.0
1347,True,,,,,,56191.0,12.0,,,0,,residential,10773821448900,,15.0,,,,,,,,,,0.0,5791.0,,111223,,,,ber5,,2012.0,,0.0,,0.0,42.0,,,1.0,False,,,,,,S,-122.259029255,37.8661923734,2015.0
1348,True,,,,,,167500.0,1.0,,,0,,residential,10804266141626,,0.0,,,,,,,,,,0.0,0.0,,244611,,,,liv2,,2012.0,,0.0,,0.0,67.0,,,1.0,False,,,,,,H,-121.717822594,37.7009114595,2017.0
1349,True,,,,,,80000.0,3.0,,,0,,residential,10833911936789,,0.0,,,,,,,,,,0.0,0.0,,903372,,,,sfo11,,2012.0,,0.0,,0.0,86.0,,,7.0,False,,,,,,S,-122.426194034,37.7719313086,2016.0
1350,True,,,,,,200037.0,7.0,,,0,,industrial,10880804116352,,302.0,,,,,,,,,,0.0,200037.0,,322241,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.948613808,37.4879309022,2015.0
1351,True,,,,,,226044.0,8.0,,,0,,industrial,11084479064534,,235.0,,,,,,,,,,0.0,226044.0,,882137,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.264077777,38.2210083468,2015.0
1352,True,,,,,,240000.0,10.0,,,0,,retail,11145431598906,,539.0,,,,,,,,,,0.0,240000.0,,980699,,,,sfo3,,2012.0,,0.0,,0.0,0.0,,,5.0,False,,,,,,S,-122.408777529,37.7828869934,2016.0
1353,True,,,,,,78000.0,2.0,,,0,,residential,11184756954373,,0.0,,,,,,,,,,0.0,0.0,,1926948,,,,,,2012.0,,0.0,,0.0,65.0,,,1.0,False,,,,,,S,-122.696618462,38.4206378558,2015.0
1354,True,,,,,,25200.0,3.0,,,0,,residential,11213672107449,,0.0,,,,,,,,,,0.0,0.0,,1325661,,,,mvw2,,2012.0,,0.0,,0.0,21.0,,,1.0,False,,,,,,M,-122.06726766,37.3935454929,2015.0
1355,True,,,,,,151200.0,1.0,,,0,,residential,11237994699741,,0.0,,,,,,,,,,0.0,0.0,,1926996,,,,,,2012.0,,0.0,,0.0,126.0,,,1.0,False,,,,,,S,-122.703655072,38.4158660231,2015.0
1356,True,,,,,,38000.0,3.0,,,0,,residential,11243488262149,,0.0,,,,,,,,,,0.0,0.0,,1075591,,,,ssf1,,2012.0,,0.0,,0.0,38.0,,,1.0,False,,,,,,S,-122.409227071,37.6567919526,2018.0
1357,True,,,,,,450.0,10.0,,,0,,retail,11244521869642,,1.0,,,,,,,,,,0.0,450.0,,676588,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,MH,-121.999812426,37.8213342751,2015.0
1358,True,,,,,,48600.0,3.0,,,0,,residential,11263382598782,,0.0,,,,,,,,,,0.0,0.0,,403777,,,,elc1_b,,2012.0,,0.0,,0.0,30.0,,,4.0,False,,,,,,S,-122.308400564,37.9136220333,2015.0
1359,True,,,,,,132000.0,3.0,,,0,,residential,11288692872954,,0.0,,,,,,,,,,0.0,0.0,,68638,,,,okd2,,2012.0,,0.0,,0.0,110.0,,,1.0,False,,,,,,S,-122.196963783,37.7550899397,2015.0
1360,True,,,,,,1484242.0,12.0,,,0,,residential,11346190169971,,218.0,,,,,,,,,,0.0,83842.0,,1279525,,,,mpt1,,2012.0,,0.0,,0.0,1167.0,,,1.0,False,,,,,,S,-121.900172302,37.4121593525,2015.0
1361,True,,,,,,0.0,4.0,,,0,,office,11389929321439,,98.0,,,,,,,,,,0.0,35000.0,,1315660,,,,,,2012.0,,0.0,,0.0,0.0,,,1.0,False,,,,,,M,-122.118201427,37.4056827727,2015.0
1362,True,,,,,,70800.0,3.0,,,0,,residential,11393998657892,,0.0,,,,,,,,,,0.0,0.0,,1502,,,,okd7,,2012.0,,0.0,,0.0,59.0,,,1.0,False,,,,,,S,-122.275181501,37.8127628323,2015.0
1363,True,,,,,,1200.0,1.0,,,0,,residential,11394091146372,,0.0,,,,,,,,,,0.0,0.0,,1073130,,,,,,2012.0,,0.0,,0.0,1.0,,,1.0,False,,,,,,M,-122.413028437,37.6651354674,2015.0
1364,True,,,,,,57600.0,1.0,,,0,,residential,11396368299529,,0.0,,,,,,,,,,0.0,0.0,,1997336,,,,,,2012.0,,0.0,,0.0,48.0,,,1.0,False,,,,,,M,-122.729880551,38.4014595839,2015.0
1365,True,,,,,,136800.0,3.0,,,0,,residential,11408456603504,,0.0,,,,,,,,,,0.0,0.0,,1719715,,,,,,2012.0,,0.0,,0.0,114.0,,,1.0,False,,,,,,S,-121.635334221,37.1224118705,2015.0
1366,True,,,,,,39600.0,1.0,,,0,,residential,11422648555178,,0.0,,,,,,,,,,0.0,0.0,,1279844,,,,,,2012.0,,0.0,,0.0,33.0,,,1.0,False,,,,,,S,-121.898929976,37.4301334827,2016.0
